category,key,profile,source,source_sha256,cell,source_layout,master,texture,contract
cabinet_action,antq_regprog_highland_pass_cairn_watches,tribal,assets_queue/politics/sources/regional_programmes_10.png,4fcb825f4e78883eb086ad278661a97590c45863a40d6415de57d18216e99c97,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_highland_pass_cairn_watches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_highland_pass_cairn_watches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_highland_hearth_sanctuary_stores,tribal,assets_queue/politics/sources/regional_programmes_10.png,4fcb825f4e78883eb086ad278661a97590c45863a40d6415de57d18216e99c97,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_highland_hearth_sanctuary_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_highland_hearth_sanctuary_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_semitic_well_right_stones,tribal,assets_queue/politics/sources/regional_programmes_11.png,08f5b1395d7141fc54d9c38466632e06a000a1bbbf3883c2066f2efdf42edccb,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_semitic_well_right_stones_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_semitic_well_right_stones.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_semitic_incense_caravan_seals,tribal,assets_queue/politics/sources/regional_programmes_11.png,08f5b1395d7141fc54d9c38466632e06a000a1bbbf3883c2066f2efdf42edccb,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_semitic_incense_caravan_seals_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_semitic_incense_caravan_seals.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_semitic_date_grove_shares,tribal,assets_queue/politics/sources/regional_programmes_11.png,08f5b1395d7141fc54d9c38466632e06a000a1bbbf3883c2066f2efdf42edccb,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_semitic_date_grove_shares_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_semitic_date_grove_shares.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_semitic_high_place_incense,tribal,assets_queue/politics/sources/regional_programmes_11.png,08f5b1395d7141fc54d9c38466632e06a000a1bbbf3883c2066f2efdf42edccb,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_semitic_high_place_incense_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_semitic_high_place_incense.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_berber_transhumance_cairns,tribal,assets_queue/politics/sources/regional_programmes_12.png,1958f81996d1af4da6ddf85a0855fa1233c86512616a9127d20cb8d06c887396,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_berber_transhumance_cairns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_berber_transhumance_cairns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_berber_foggara_water_turns,tribal,assets_queue/politics/sources/regional_programmes_12.png,1958f81996d1af4da6ddf85a0855fa1233c86512616a9127d20cb8d06c887396,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_berber_foggara_water_turns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_berber_foggara_water_turns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_berber_salt_slab_caravans,tribal,assets_queue/politics/sources/regional_programmes_12.png,1958f81996d1af4da6ddf85a0855fa1233c86512616a9127d20cb8d06c887396,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_berber_salt_slab_caravans_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_berber_salt_slab_caravans.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_berber_tumulus_ancestor_gifts,tribal,assets_queue/politics/sources/regional_programmes_12.png,1958f81996d1af4da6ddf85a0855fa1233c86512616a9127d20cb8d06c887396,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_berber_tumulus_ancestor_gifts_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_berber_tumulus_ancestor_gifts.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_inner_oasis_canal_turns,tribal,assets_queue/politics/sources/regional_programmes_14.png,d5a3f0391237510fd60da801610bff47d707944899e2b728d1329c9da644e535,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_inner_oasis_canal_turns_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_inner_oasis_canal_turns.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_inner_caravan_seal_packets,tribal,assets_queue/politics/sources/regional_programmes_14.png,d5a3f0391237510fd60da801610bff47d707944899e2b728d1329c9da644e535,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_inner_caravan_seal_packets_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_inner_caravan_seal_packets.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_inner_remount_bit_stores,tribal,assets_queue/politics/sources/regional_programmes_14.png,d5a3f0391237510fd60da801610bff47d707944899e2b728d1329c9da644e535,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_inner_remount_bit_stores_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_inner_remount_bit_stores.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_inner_fire_and_gift_plaques,tribal,assets_queue/politics/sources/regional_programmes_14.png,d5a3f0391237510fd60da801610bff47d707944899e2b728d1329c9da644e535,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_inner_fire_and_gift_plaques_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_inner_fire_and_gift_plaques.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_caucasian_pass_tower_watches,tribal,assets_queue/politics/sources/regional_programmes_13.png,d6e4a93892f610d7e9e75db431d1382475331583bf7d183c66d041b38ad25d68,0,four_up_chroma,assets_queue/politics/masters/antq_regprog_caucasian_pass_tower_watches_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_caucasian_pass_tower_watches.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_caucasian_wine_amphora_shares,tribal,assets_queue/politics/sources/regional_programmes_13.png,d6e4a93892f610d7e9e75db431d1382475331583bf7d183c66d041b38ad25d68,1,four_up_chroma,assets_queue/politics/masters/antq_regprog_caucasian_wine_amphora_shares_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_caucasian_wine_amphora_shares.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_caucasian_hillfort_grain_bins,tribal,assets_queue/politics/sources/regional_programmes_13.png,d6e4a93892f610d7e9e75db431d1382475331583bf7d183c66d041b38ad25d68,2,four_up_chroma,assets_queue/politics/masters/antq_regprog_caucasian_hillfort_grain_bins_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_caucasian_hillfort_grain_bins.dds,128x128 BC7 sRGBA + full mip chain
cabinet_action,antq_regprog_caucasian_hostage_surety_tokens,tribal,assets_queue/politics/sources/regional_programmes_13.png,d6e4a93892f610d7e9e75db431d1382475331583bf7d183c66d041b38ad25d68,3,four_up_chroma,assets_queue/politics/masters/antq_regprog_caucasian_hostage_surety_tokens_128.png,main_menu/gfx/interface/icons/cabinet_actions/antq_regprog_caucasian_hostage_surety_tokens.dds,128x128 BC7 sRGBA + full mip chain
